vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox info
How Green Roofs Can Help Cities  NPR.mp4,4020,167.66749796932777,1,person,0.5332798361778259,"[200.5248565673828, 176.1938934326172, 206.07635498046875, 182.2290802001953]"
How Green Roofs Can Help Cities  NPR.mp4,4020,167.66749796932777,1,person,0.5133260488510132,"[146.0858154296875, 174.84437561035156, 149.6156463623047, 184.06588745117188]"
How Green Roofs Can Help Cities  NPR.mp4,4050,168.91874795417348,1,person,0.9834747910499573,"[67.5069580078125, 202.15049743652344, 75.43326568603516, 217.30345153808594]"
How Green Roofs Can Help Cities  NPR.mp4,4050,168.91874795417348,1,person,0.6063637733459473,"[103.03011322021484, 199.41355895996094, 109.8895492553711, 214.72010803222656]"
How Green Roofs Can Help Cities  NPR.mp4,4050,168.91874795417348,1,person,0.5491437315940857,"[193.5693359375, 170.7568359375, 198.5395050048828, 182.51734924316406]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.9858559370040894,"[23.764545440673828, 121.13777923583984, 56.284461975097656, 150.51071166992188]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.9727200269699097,"[4.283879280090332, 173.0789794921875, 53.84217834472656, 217.78639221191406]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.9606132507324219,"[13.515661239624023, 148.39703369140625, 53.97181701660156, 185.08413696289062]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.9308080673217773,"[24.784046173095703, 5.372124195098877, 39.13142395019531, 15.501646041870117]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.8927765488624573,"[40.455482482910156, 53.365753173828125, 63.04618835449219, 68.99011993408203]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.8543217778205872,"[0.30545666813850403, 20.653579711914062, 9.100432395935059, 34.63102722167969]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.8468868136405945,"[3.1999611854553223, 14.2418212890625, 19.363571166992188, 28.80497932434082]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.8463743925094604,"[49.22881317138672, 23.45623779296875, 65.96257781982422, 39.36457061767578]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.8117183446884155,"[44.85183334350586, 42.05421447753906, 64.03119659423828, 53.710411071777344]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.7848464250564575,"[48.84534454345703, 38.307952880859375, 64.77092742919922, 50.44744110107422]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.751928985118866,"[11.948126792907715, 10.306342124938965, 23.872678756713867, 22.885934829711914]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.7456409335136414,"[40.100318908691406, 67.79205322265625, 60.101016998291016, 79.25992584228516]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.7412928342819214,"[6.6642656326293945, 175.98129272460938, 123.31713104248047, 218.9737091064453]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.7393519878387451,"[38.64329147338867, 75.53111267089844, 61.22603225708008, 88.60649871826172]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.7011069059371948,"[55.79067611694336, 11.809910774230957, 68.18356323242188, 23.441076278686523]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.6886846423149109,"[38.90409851074219, 68.21757507324219, 61.009239196777344, 94.79434967041016]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.6808425188064575,"[36.25355911254883, 86.66919708251953, 58.954524993896484, 94.93013763427734]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.6756485104560852,"[41.70391082763672, 45.14997863769531, 63.32642364501953, 75.92634582519531]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.6602873802185059,"[34.64531326293945, 3.986750364303589, 44.890708923339844, 13.01455020904541]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.6400858163833618,"[35.87089157104492, 112.33287811279297, 57.93528747558594, 123.02268981933594]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.6097055077552795,"[12.475930213928223, 131.1800079345703, 54.997100830078125, 201.60684204101562]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.5909829139709473,"[2.7147371768951416, 46.08955764770508, 13.374490737915039, 62.71794891357422]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.5716924071311951,"[45.094566345214844, 46.625343322753906, 63.78213882446289, 57.10938262939453]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.5153690576553345,"[31.986330032348633, 86.67229461669922, 59.33328628540039, 116.9599609375]"
How Green Roofs Can Help Cities  NPR.mp4,4110,171.42124792386494,3,car,0.5064849257469177,"[8.104334831237793, 36.50878143310547, 19.740100860595703, 51.36177062988281]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.9942502975463867,"[24.003019332885742, 122.1122817993164, 55.602508544921875, 150.3330841064453]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.9618299007415771,"[4.454540252685547, 174.4837188720703, 52.38115310668945, 215.53810119628906]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.9536399245262146,"[13.545110702514648, 148.66799926757812, 54.38645553588867, 184.45977783203125]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.9063912034034729,"[24.584217071533203, 5.9862847328186035, 38.62454605102539, 15.638139724731445]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.901875376701355,"[40.151371002197266, 53.34839630126953, 62.823158264160156, 68.95549774169922]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.8717480301856995,"[49.30445098876953, 23.947431564331055, 65.81334686279297, 39.128170013427734]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.8389692902565002,"[8.316947937011719, 175.48080444335938, 89.64108276367188, 220.2477569580078]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.8078156113624573,"[3.3304340839385986, 14.875815391540527, 19.167699813842773, 29.026437759399414]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.8042619824409485,"[40.5600700378418, 68.28218841552734, 58.60205841064453, 77.13898468017578]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.7931047081947327,"[0.0, 20.644285202026367, 9.214075088500977, 35.51713562011719]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.7775135636329651,"[45.235557556152344, 41.99014663696289, 64.19886016845703, 53.35246658325195]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.7760767340660095,"[38.72279357910156, 75.32127380371094, 60.79164123535156, 88.84771728515625]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.7596124410629272,"[48.738887786865234, 38.41873550415039, 64.65321350097656, 50.641117095947266]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.7571086883544922,"[38.17340850830078, 65.1955337524414, 60.836421966552734, 96.71520233154297]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.7000274658203125,"[2.6172685623168945, 46.73862838745117, 13.235556602478027, 63.652549743652344]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.6950569152832031,"[56.428062438964844, 12.640164375305176, 68.11457824707031, 23.401836395263672]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.6902129650115967,"[36.21932601928711, 112.6482925415039, 57.84416580200195, 122.84457397460938]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.6846945881843567,"[34.18720245361328, 4.792236328125, 44.39179611206055, 13.217855453491211]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.6838379502296448,"[39.72132873535156, 69.2696304321289, 59.793128967285156, 82.56390380859375]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.6756649017333984,"[11.706825256347656, 10.91049575805664, 23.78580665588379, 23.227643966674805]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.6657649874687195,"[36.39344787597656, 86.89509582519531, 59.005943298339844, 94.9723892211914]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.6335700750350952,"[31.793298721313477, 88.04869842529297, 59.23635482788086, 120.10668182373047]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.5666723251342773,"[56.24052810668945, 8.425509452819824, 68.18344116210938, 18.313369750976562]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.5629333257675171,"[54.738765716552734, 16.95336151123047, 67.36933135986328, 24.547212600708008]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.522810161113739,"[46.40008544921875, 46.87146759033203, 63.43991470336914, 54.46962356567383]"
How Green Roofs Can Help Cities  NPR.mp4,4140,172.67249790871068,3,car,0.5024615526199341,"[8.020304679870605, 36.9814567565918, 19.796125411987305, 51.82878112792969]"
How Green Roofs Can Help Cities  NPR.mp4,4170,173.9237478935564,64,laptop,0.8352013826370239,"[132.06373596191406, 136.18714904785156, 144.4876251220703, 155.49061584472656]"
How Green Roofs Can Help Cities  NPR.mp4,4170,173.9237478935564,64,laptop,0.5814917087554932,"[133.131103515625, 136.05667114257812, 143.5524444580078, 147.5221405029297]"
How Green Roofs Can Help Cities  NPR.mp4,4170,173.9237478935564,15,bird,0.5494085550308228,"[92.55501556396484, 141.0897216796875, 130.3827667236328, 157.08297729492188]"
How Green Roofs Can Help Cities  NPR.mp4,4200,175.17499787840214,86,Unknown,0.9297595620155334,"[166.13565063476562, 131.28944396972656, 221.79833984375, 216.54562377929688]"
How Green Roofs Can Help Cities  NPR.mp4,4200,175.17499787840214,86,Unknown,0.869420051574707,"[38.7645263671875, 150.781494140625, 107.28370666503906, 220.24937438964844]"
How Green Roofs Can Help Cities  NPR.mp4,4200,175.17499787840214,88,Unknown,0.8160068392753601,"[0.0, 15.27999496459961, 113.79222106933594, 200.61898803710938]"
How Green Roofs Can Help Cities  NPR.mp4,4230,176.42624786324785,86,Unknown,0.920245885848999,"[173.99337768554688, 133.7724151611328, 220.9319305419922, 219.6400604248047]"
How Green Roofs Can Help Cities  NPR.mp4,4230,176.42624786324785,86,Unknown,0.8534501194953918,"[40.608421325683594, 150.57470703125, 104.26094818115234, 220.51861572265625]"
How Green Roofs Can Help Cities  NPR.mp4,4230,176.42624786324785,88,Unknown,0.8375484347343445,"[0.0, 14.788961410522461, 115.9551010131836, 206.66905212402344]"
How Green Roofs Can Help Cities  NPR.mp4,4260,177.6774978480936,86,Unknown,0.936974823474884,"[169.04600524902344, 132.05296325683594, 224.0, 216.7969970703125]"
How Green Roofs Can Help Cities  NPR.mp4,4260,177.6774978480936,88,Unknown,0.8743127584457397,"[1.5900561809539795, 13.358481407165527, 117.31533813476562, 211.92584228515625]"
How Green Roofs Can Help Cities  NPR.mp4,4290,178.92874783293934,86,Unknown,0.888407289981842,"[178.55052185058594, 135.7655792236328, 223.07554626464844, 221.8028564453125]"
How Green Roofs Can Help Cities  NPR.mp4,4290,178.92874783293934,88,Unknown,0.8416554927825928,"[2.848808526992798, 12.053911209106445, 118.01741790771484, 212.1772003173828]"
How Green Roofs Can Help Cities  NPR.mp4,4290,178.92874783293934,86,Unknown,0.6627870202064514,"[44.25837326049805, 154.3241424560547, 112.19863891601562, 219.00889587402344]"
How Green Roofs Can Help Cities  NPR.mp4,4320,180.17999781778505,1,person,0.7535613775253296,"[144.86732482910156, 7.96837043762207, 188.91355895996094, 186.75196838378906]"
How Green Roofs Can Help Cities  NPR.mp4,4320,180.17999781778505,1,person,0.7322746515274048,"[0.0, 4.154250621795654, 31.338542938232422, 224.0]"
How Green Roofs Can Help Cities  NPR.mp4,4350,181.4312478026308,1,person,0.9263626933097839,"[193.41566467285156, 3.7259790897369385, 220.60952758789062, 157.319091796875]"
How Green Roofs Can Help Cities  NPR.mp4,4350,181.4312478026308,1,person,0.8956310153007507,"[0.0, 4.528278827667236, 35.20030975341797, 216.351318359375]"
How Green Roofs Can Help Cities  NPR.mp4,4350,181.4312478026308,1,person,0.8713936805725098,"[86.0345458984375, 1.7785742282867432, 183.1632080078125, 167.06500244140625]"
How Green Roofs Can Help Cities  NPR.mp4,4350,181.4312478026308,1,person,0.7885775566101074,"[132.07989501953125, 6.068629264831543, 189.1011199951172, 168.57972717285156]"
How Green Roofs Can Help Cities  NPR.mp4,4350,181.4312478026308,1,person,0.5361540913581848,"[80.75968170166016, 0.715122401714325, 116.08929443359375, 45.65464782714844]"
How Green Roofs Can Help Cities  NPR.mp4,4380,182.6824977874765,1,person,0.9568170309066772,"[202.90589904785156, 0.0, 224.0, 181.08668518066406]"
How Green Roofs Can Help Cities  NPR.mp4,4380,182.6824977874765,1,person,0.8983280658721924,"[131.22828674316406, 1.1202648878097534, 202.7698974609375, 176.68638610839844]"
How Green Roofs Can Help Cities  NPR.mp4,4380,182.6824977874765,1,person,0.7229818105697632,"[65.78594970703125, 1.0195330381393433, 111.59495544433594, 57.51579666137695]"
How Green Roofs Can Help Cities  NPR.mp4,4380,182.6824977874765,1,person,0.6276551485061646,"[191.4326934814453, 1.1779345273971558, 219.04249572753906, 171.37698364257812]"
How Green Roofs Can Help Cities  NPR.mp4,4380,182.6824977874765,1,person,0.5862101912498474,"[80.11239624023438, 1.1033886671066284, 184.21018981933594, 176.3624725341797]"
How Green Roofs Can Help Cities  NPR.mp4,4380,182.6824977874765,1,person,0.5483472943305969,"[0.0, 2.2601404190063477, 40.273704528808594, 221.16404724121094]"
How Green Roofs Can Help Cities  NPR.mp4,4410,183.93374777232225,1,person,0.9053236842155457,"[53.92908477783203, 72.23104858398438, 82.02467346191406, 131.59571838378906]"
How Green Roofs Can Help Cities  NPR.mp4,4410,183.93374777232225,27,handbag,0.8703610897064209,"[69.41085052490234, 105.08451080322266, 93.03602600097656, 130.37579345703125]"
How Green Roofs Can Help Cities  NPR.mp4,4440,185.18499775716796,27,handbag,0.8426580429077148,"[69.4932632446289, 106.82154846191406, 92.92919921875, 130.1574249267578]"
How Green Roofs Can Help Cities  NPR.mp4,4440,185.18499775716796,1,person,0.8064962029457092,"[54.10231018066406, 79.34515380859375, 76.94721984863281, 130.9452362060547]"
How Green Roofs Can Help Cities  NPR.mp4,4470,186.4362477420137,27,handbag,0.8773897290229797,"[68.80403900146484, 107.53754425048828, 93.46038055419922, 130.78843688964844]"
How Green Roofs Can Help Cities  NPR.mp4,4470,186.4362477420137,1,person,0.7995661497116089,"[54.98584747314453, 79.94718170166016, 75.30518341064453, 131.8294677734375]"
How Green Roofs Can Help Cities  NPR.mp4,4530,188.93874771170516,61,dining table,0.5416677594184875,"[178.70680236816406, 40.254085540771484, 223.53952026367188, 90.72256469726562]"
How Green Roofs Can Help Cities  NPR.mp4,4530,188.93874771170516,61,dining table,0.5298312306404114,"[0.40534546971321106, 26.830284118652344, 27.65074348449707, 64.36995697021484]"
How Green Roofs Can Help Cities  NPR.mp4,4590,191.44124768139662,25,backpack,0.5725272297859192,"[24.704509735107422, 6.273733139038086, 142.1207275390625, 220.13375854492188]"
How Green Roofs Can Help Cities  NPR.mp4,4650,193.94374765108807,3,car,0.7946593165397644,"[51.216453552246094, 187.52383422851562, 60.056602478027344, 203.28590393066406]"
How Green Roofs Can Help Cities  NPR.mp4,4650,193.94374765108807,3,car,0.6088758111000061,"[67.42593383789062, 173.6171417236328, 74.53915405273438, 185.45045471191406]"
How Green Roofs Can Help Cities  NPR.mp4,4680,195.19499763593382,3,car,0.9166402816772461,"[213.79763793945312, 170.04188537597656, 223.5355987548828, 179.1027374267578]"
How Green Roofs Can Help Cities  NPR.mp4,4680,195.19499763593382,3,car,0.8463833928108215,"[69.12908935546875, 171.18727111816406, 77.46465301513672, 180.9575653076172]"
How Green Roofs Can Help Cities  NPR.mp4,4680,195.19499763593382,3,car,0.7477231025695801,"[48.7100830078125, 165.31434631347656, 58.445091247558594, 172.136962890625]"
How Green Roofs Can Help Cities  NPR.mp4,4680,195.19499763593382,3,car,0.6895205974578857,"[61.62603759765625, 188.8789520263672, 73.23050689697266, 215.45079040527344]"
How Green Roofs Can Help Cities  NPR.mp4,4680,195.19499763593382,10,traffic light,0.6679860949516296,"[61.707000732421875, 157.88833618164062, 67.7198257446289, 167.00587463378906]"
How Green Roofs Can Help Cities  NPR.mp4,4710,196.44624762077953,10,traffic light,0.9021283984184265,"[61.463809967041016, 171.81959533691406, 68.1525650024414, 180.66294860839844]"
How Green Roofs Can Help Cities  NPR.mp4,4710,196.44624762077953,3,car,0.8561335802078247,"[72.16223907470703, 196.33319091796875, 82.90604400634766, 214.04469299316406]"
How Green Roofs Can Help Cities  NPR.mp4,4710,196.44624762077953,7,train,0.5048959851264954,"[1.664631962776184, 118.75650787353516, 85.68603515625, 140.7611541748047]"
How Green Roofs Can Help Cities  NPR.mp4,4980,207.7074974843911,9,boat,0.6282675862312317,"[75.90045166015625, 142.8129119873047, 138.56785583496094, 222.7240753173828]"
How Green Roofs Can Help Cities  NPR.mp4,4980,207.7074974843911,28,tie,0.6115766763687134,"[76.4756851196289, 146.61199951171875, 136.3569793701172, 221.1970977783203]"
How Green Roofs Can Help Cities  NPR.mp4,5010,208.95874746923684,9,boat,0.7506933212280273,"[73.9936294555664, 140.99363708496094, 139.48716735839844, 221.8533172607422]"
